datetime,PLa,PLb,PLc,PLtot,PVa,PVb,PVc,PVtot
2023-05-27 00:00:00,0.230111242,0.19,0.28,0.533946089,0.04276,0,0.05274,0.02859
2023-05-27 00:15:00,0.264045552,0.19,0.28,0.565630537,0.04276,0,0.05274,0.02859
2023-05-27 00:30:00,0.220055429,0.19,0.28,0.520907748,0.04276,0,0.05274,0.02859
2023-05-27 00:45:00,0.220161246,0.19,0.261218287,0.501984953,0.04276,0,0.05274,0.02859
2023-05-27 01:00:00,0.261215047,0.19,0.277305945,0.560592692,0.04276,0,0.05274,0.02859
2023-05-27 01:15:00,0.220029119,0.19,0.304632398,0.546531259,0.04276,0,0.05274,0.02859
2023-05-27 01:30:00,0.260741457,0.19,0.36859441,0.650205639,0.04276,0,0.05274,0.02859
2023-05-27 01:45:00,0.221587004,0.19,0.348039433,0.589784615,0.04276,0,0.05274,0.02859
2023-05-27 02:00:00,0.220238876,0.19,0.37,0.610797661,0.04276,0,0.05274,0.02859
2023-05-27 02:15:00,0.26138026,0.19,0.369397191,0.647945496,0.04276,0,0.05274,0.02859
2023-05-27 02:30:00,0.217250064,0.19,0.369313877,0.601991934,0.04276,0,0.05274,0.02859
2023-05-27 02:45:00,0.250553376,0.19,0.341289025,0.612436566,0.04276,0,0.05274,0.02859
2023-05-27 03:00:00,0.225065362,0.19,0.368132879,0.608895343,0.04276,0,0.05274,0.02859
2023-05-27 03:15:00,0.217900111,0.19,0.287836667,0.526043111,0.04276,0,0.05274,0.02859
2023-05-27 03:30:00,0.258850527,0.19,0.28,0.558928448,0.04276,0,0.05274,0.02859
2023-05-27 03:45:00,0.218467889,0.19,0.267304,0.504613222,0.04276,0,0.05274,0.02859
2023-05-27 04:00:00,0.259855222,0.19,0.271037,0.549981556,0.04276,0,0.05274,0.02859
2023-05-27 04:15:00,0.218459,0.19,0.28,0.519127889,0.04276,0,0.05274,0.02859
2023-05-27 04:30:00,0.218371452,0.19,0.28,0.519038934,0.04276,0,0.05274,0.02859
2023-05-27 04:45:00,0.258881689,0.19,0.272929814,0.551446291,0.04276,0,0.05274,0.02859
2023-05-27 05:00:00,0.217516912,0.19,0.265341183,0.501057484,0.04276,0,0.05274,0.02859
2023-05-27 05:15:00,0.256410034,0.19,0.28,0.558063925,0.04276,0,0.05274,0.02859
2023-05-27 05:30:00,0.216423863,0.19,0.28,0.517457177,0.04276,0,0.05274,0.02859
2023-05-27 05:45:00,0.217133716,0.19,0.274938342,0.51172677,0.04276,0,0.05274,0.02859
