datetime,PLa,PLb,PLc,PLtot
2023-05-18 00:00:00,0.279395427,2.42104917,1.143481014,3.844296221
2023-05-18 00:15:00,0.327215293,2.426299164,1.308392887,4.062991636
2023-05-18 00:30:00,0.287262644,2.416235427,1.453030306,4.158929552
2023-05-18 00:45:00,0.326946796,2.414737871,1.373473232,4.114149388
2023-05-18 01:00:00,0.303793827,2.410238079,1.42495134,4.137821624
2023-05-18 01:15:00,0.310828333,2.403478222,1.530197444,4.243383
2023-05-18 01:30:00,0.323055055,2.407471383,1.396639439,4.128287102
2023-05-18 01:45:00,0.270199278,2.403423605,1.459273979,4.132322688
2023-05-18 02:00:00,0.306716078,2.403830631,1.439220939,4.150264243
2023-05-18 02:15:00,0.270769829,2.399926895,1.39521315,4.065867099
2023-05-18 02:30:00,0.304778675,2.395519943,1.286560607,3.988286749
2023-05-18 02:45:00,0.255657595,2.459106093,1.527314723,4.243119895
2023-05-18 03:00:00,0.253907906,2.585679269,1.782099891,4.622216842
2023-05-18 03:15:00,0.297079105,2.329724461,1.331113606,3.958518712
2023-05-18 03:30:00,0.256949962,2.320806781,1.304876239,3.883721171
2023-05-18 03:45:00,0.294869972,2.32598207,1.175345538,3.796710917
2023-05-18 04:00:00,0.254199169,2.321160855,1.344555304,3.921942463
2023-05-18 04:15:00,0.289840845,2.30975671,1.406593276,4.007542762
2023-05-18 04:30:00,0.249628193,2.288988921,1.176596513,3.716986655
2023-05-18 04:45:00,0.220264593,2.136070536,0.28,2.638722022
2023-05-18 05:00:00,0.256130634,2.135029276,0.28,2.673344629
2023-05-18 05:15:00,0.220143678,2.116951207,0.258325314,2.595311413
2023-05-18 05:30:00,0.256081467,2.107118199,0.28,2.645105196
2023-05-18 05:45:00,0.220102756,2.1009999,0.273216432,2.594190782
2023-05-18 06:00:00,0.256868805,2.097435325,0.148579922,2.500520625
2023-05-18 06:15:00,0.219931903,2.09930525,0.249058522,2.564616299
2023-05-18 06:30:00,0.25507152,2.099167547,0.26,2.612445124
2023-05-18 06:45:00,1.1848134,3.096311312,0.388287276,4.668903612
2023-05-18 07:00:00,1.564939606,3.461502672,0.459256387,5.484025646
2023-05-18 07:15:00,1.523659778,3.453209778,0.389776444,5.366369778
2023-05-18 07:30:00,1.525061012,3.471928608,0.348025716,5.342401036
2023-05-18 07:45:00,1.562909085,3.492318536,0.37238219,5.425948033
2023-05-18 08:00:00,1.547901719,3.807506638,0.359845012,5.715651672
2023-05-18 08:15:00,1.655948652,5.35882145,1.48102484,8.496437233
2023-05-18 08:30:00,1.566532519,4.379296307,1.180915301,7.125898473
2023-05-18 08:45:00,1.578478577,3.54166324,0.37,5.487772048
2023-05-18 09:00:00,1.569478924,3.58656534,0.361717219,5.515138435
2023-05-18 09:15:00,1.623484,3.593283222,0.352437444,5.566962111
2023-05-18 09:30:00,1.564713705,3.602747523,0.37,5.534347198
2023-05-18 09:45:00,1.617538747,3.613163754,0.357037675,5.584701857
2023-05-18 10:00:00,1.586786544,3.657929563,0.35720052,5.599107589
2023-05-18 10:15:00,2.84436882,4.793540875,4.217154079,11.85510366
