datetime,PLa,PLb,PLc,PLtot
2023-06-22 00:00:00,0.260883379,2.241750094,0.921850074,3.424900575
2023-06-22 00:15:00,0.284176785,2.24038403,0.918331019,3.442160988
2023-06-22 00:30:00,0.247022371,2.220116247,0.921319945,3.389036686
2023-06-22 00:45:00,0.323405619,2.22343517,0.708214925,3.255920145
2023-06-22 01:00:00,0.260446919,2.218235771,0.920446808,3.39929262
2023-06-22 01:15:00,0.344241939,2.22690054,0.80479668,3.375749283
2023-06-22 01:30:00,0.304701706,2.223214794,0.829222215,3.357881838
2023-06-22 01:45:00,0.351177517,2.203811313,0.76257811,3.318793362
2023-06-22 02:00:00,0.285371286,2.203893474,1.069141239,3.558561177
2023-06-22 02:15:00,0.295432835,2.217890941,1.238907076,3.752967173
2023-06-22 02:30:00,0.256937206,2.321243541,1.355741224,3.935003723
2023-06-22 02:45:00,0.275175556,2.426538333,1.190522111,3.894750111
2023-06-22 03:00:00,0.32465455,2.225872485,0.880571695,3.428721962
2023-06-22 03:15:00,0.393432993,1.965723841,0.348179899,2.706223252
2023-06-22 03:30:00,0.427246372,1.961164078,0.369181057,2.754998111
2023-06-22 03:45:00,0.325502727,1.961413035,0.369925016,2.654397849
2023-06-22 04:00:00,0.252952068,1.979653482,0.349248841,2.582073104
2023-06-22 04:15:00,0.214724315,1.971458986,0.357163589,2.544654644
2023-06-22 04:30:00,0.249531667,1.975190889,0.368312667,2.591420333
2023-06-22 04:45:00,0.212136642,1.977720782,0.36089324,2.555210308
2023-06-22 05:00:00,0.248401009,1.966135558,0.33983058,2.556727917
2023-06-22 05:15:00,0.214547687,1.961361773,0.299719534,2.475301746
2023-06-22 05:30:00,0.253672556,1.983522667,0.254876,2.492769889
2023-06-22 05:45:00,0.220049215,1.975280459,0.159345206,2.352855254
2023-06-22 06:00:00,0.255182087,1.984412967,0.159110785,2.396814536
2023-06-22 06:15:00,0.217898972,1.982527591,0.17,2.369892303
2023-06-22 06:30:00,0.250664082,1.970245615,0.17,2.393613348
2023-06-22 06:45:00,0.210523444,1.975292444,0.148548444,2.335672
2023-06-22 07:00:00,0.224069938,1.977350935,0.17,2.373537014
2023-06-22 07:15:00,0.23764187,1.980478158,0.17,2.394131671
2023-06-22 07:30:00,0.210104229,1.986651888,0.150578039,2.350638598
2023-06-22 07:45:00,0.24816828,1.995260444,0.167809982,2.413985508
2023-06-22 08:00:00,0.217664448,2.022553964,0.17,2.410508815
2023-06-22 08:15:00,0.249662467,2.039972446,0.159171722,2.450419305
2023-06-22 08:30:00,0.210190053,2.039668463,0.159351931,2.412887135
2023-06-22 08:45:00,0.246828759,2.05550055,0.17,2.475197321
2023-06-22 09:00:00,0.211834567,2.071869013,0.16605607,2.451568771
2023-06-22 09:15:00,0.253055519,2.093256101,0.152573343,2.498176868
2023-06-22 09:30:00,0.212228173,2.23519996,1.962782439,4.413505828
2023-06-22 09:45:00,0.452797667,2.489042266,2.420120855,5.364111302
2023-06-22 10:00:00,1.580724937,3.680511034,2.640656822,7.901295531
2023-06-22 10:15:00,1.646670075,3.663729121,2.669373312,7.980035452
2023-06-22 10:30:00,1.548568762,3.334228834,2.704373035,7.586571829
2023-06-22 10:45:00,1.621243139,3.307025087,1.162025976,6.090201209
2023-06-22 11:00:00,1.591709864,3.214744648,0.6,5.407319832
