datetime,PLa,PLb,PLc,PLtot
2023-04-18 00:00:00,0.289212848,2.420255416,2.48689757,5.196346723
2023-04-18 00:15:00,0.310708672,2.411772952,0.886843867,3.610735881
2023-04-18 00:30:00,0.26524222,2.402178043,0.71863039,3.387596698
2023-04-18 00:45:00,0.302163483,2.396380679,1.062790825,3.762170679
2023-04-18 01:00:00,0.299897738,2.421385232,0.902433309,3.624891687
2023-04-18 01:15:00,0.448136932,2.501385437,1.365428996,4.312753511
2023-04-18 01:30:00,0.379108205,2.570011995,1.577419025,4.525867586
2023-04-18 01:45:00,0.461408463,2.639864437,1.616995313,4.717952461
2023-04-18 02:00:00,0.426829294,2.636769025,1.786580187,4.850504148
2023-04-18 02:15:00,0.483368843,2.360459214,1.101409072,3.944268323
2023-04-18 02:30:00,0.466241933,2.334881449,1.412635389,4.211183503
2023-04-18 02:45:00,0.413472122,2.224461827,0.55022811,3.189513412
2023-04-18 03:00:00,0.413662061,2.183542428,0.308268292,2.905467001
2023-04-18 03:15:00,0.401221987,2.185846608,0.30800911,2.895094142
2023-04-18 03:30:00,0.436669883,2.17658331,0.285000956,2.897994104
2023-04-18 03:45:00,0.401184504,2.185380469,0.3082862,2.894847417
2023-04-18 04:00:00,0.438046245,2.177861114,0.308098524,2.924000142
2023-04-18 04:15:00,0.398064794,2.182914854,0.297585595,2.878564661
2023-04-18 04:30:00,0.40006117,2.179784283,0.295473606,2.875306018
2023-04-18 04:45:00,0.219048677,2.178255575,0.308317429,2.705618077
2023-04-18 05:00:00,0.252936374,2.180266093,0.30786524,2.740984162
2023-04-18 05:15:00,0.216002545,2.179774099,0.290359956,2.686141954
2023-04-18 05:30:00,0.251940546,2.174037305,0.301137343,2.727187158
2023-04-18 05:45:00,0.214005222,2.174936337,0.306866097,2.695813542
2023-04-18 06:00:00,0.249255682,2.178211364,0.288039857,2.715512602
2023-04-18 06:15:00,0.212219553,2.174065001,0.177187491,2.563366516
2023-04-18 06:30:00,1.209998323,3.221789849,0.291838076,4.722666941
2023-04-18 06:45:00,1.544490074,3.533127712,0.30916771,5.386356911
2023-04-18 07:00:00,1.505083154,3.532747967,0.298737892,5.336588982
2023-04-18 07:15:00,1.973819273,3.826430899,1.864439146,7.662805712
2023-04-18 07:30:00,3.018851383,4.920476206,6.783596072,14.72361504
2023-04-18 07:45:00,3.024326704,4.908765809,5.052139971,12.98590937
2023-04-18 08:00:00,2.966091723,5.02856305,4.400373712,12.39063054
2023-04-18 08:15:00,2.494813812,3.615752437,6.155903456,12.26862067
2023-04-18 08:30:00,2.744921167,4.940271646,6.35329832,14.03890562
2023-04-18 08:45:00,2.79949671,5.143564127,6.310338182,14.25223232
2023-04-18 09:00:00,2.515023244,5.090094579,6.744463684,14.34910237
2023-04-18 09:15:00,2.562399652,6.606606901,8.795443102,17.96342964
2023-04-18 09:30:00,2.560196926,6.442693583,9.004205373,18.0076725
2023-04-18 09:45:00,2.637692193,6.417751266,9.101709644,18.15643912
2023-04-18 10:00:00,2.638140178,6.748702213,9.136482488,18.5221894
2023-04-18 10:15:00,2.617560198,6.777788924,9.332378991,18.72627635
2023-04-18 10:30:00,2.670443324,6.704821729,8.905384619,18.28178005
2023-04-18 10:45:00,2.683131309,6.692093401,9.047413514,18.42668481
2023-04-18 11:00:00,2.711875834,6.748668653,7.690053232,17.1501456
2023-04-18 11:15:00,2.646475393,6.946511261,8.472942443,18.06938052
2023-04-18 11:30:00,2.753756165,8.293486121,8.544003287,19.59025977
2023-04-18 11:45:00,2.89051483,8.80812409,9.534607678,21.23478362
2023-04-18 12:00:00,2.983035104,9.005008519,9.425023094,21.41671235
2023-04-18 12:15:00,2.925333274,8.709671396,7.725130996,19.36249322
2023-04-18 12:30:00,2.966200795,8.591068329,9.596722276,21.15234975
2023-04-18 12:45:00,2.939803551,7.725075295,9.484379597,20.15096325
2023-04-18 13:00:00,3.118704791,6.934134104,9.489475813,19.54124541
2023-04-18 13:15:00,3.061517911,6.847264141,7.711667038,17.61638473
2023-04-18 13:30:00,3.191760554,7.075861541,9.701836196,19.97299772
2023-04-18 13:45:00,2.924759042,6.868278141,9.193918723,18.98346237
2023-04-18 14:00:00,6.388506241,10.75902329,12.07990833,29.21978239
2023-04-18 14:15:00,6.720593446,10.82274691,11.45570711,28.99761333
2023-04-18 14:30:00,6.829769374,11.07396295,11.03312719,28.93346022
2023-04-18 14:45:00,6.796266989,10.95057333,11.13402381,28.88261839
2023-04-18 15:00:00,7.279466241,11.91475421,11.09856626,30.29241608
2023-04-18 15:15:00,7.510667513,12.1758753,11.19562561,30.88189245
2023-04-18 15:30:00,6.787925746,11.17089213,11.30079403,29.26116373
2023-04-18 15:45:00,6.771697581,10.78477767,8.883579199,26.43506876
2023-04-18 16:00:00,5.825947171,10.66376646,10.82342418,27.31561817
2023-04-18 16:15:00,6.02538034,10.59140836,9.78531206,26.39816998
2023-04-18 16:30:00,6.287743745,10.14856326,9.876772295,26.31404076
2023-04-18 16:45:00,2.674690451,7.099292173,8.536351887,18.31261387
2023-04-18 17:00:00,1.994743678,6.512379107,5.913755358,14.41889721
2023-04-18 17:15:00,2.530955415,6.092456181,7.82545395,16.44433793
2023-04-18 17:30:00,2.479377999,5.103940102,6.389058182,13.96945879
2023-04-18 17:45:00,2.85915702,5.116327974,4.502785786,12.47950614
2023-04-18 18:00:00,1.068360992,4.371067691,3.662615556,9.099299643
2023-04-18 18:15:00,1.325531052,3.93472676,2.941253579,8.202878731
2023-04-18 18:30:00,0.447614808,3.904831072,2.799516297,7.148967303
2023-04-18 18:45:00,1.070007201,3.93680518,2.863487184,7.872875726
2023-04-18 19:00:00,0.834708158,3.635724957,2.798854627,7.266784436
2023-04-18 19:15:00,1.659451934,2.813105212,2.686377214,7.156982169
2023-04-18 19:30:00,1.602184788,2.81976167,2.655506429,7.077777045
2023-04-18 19:45:00,1.78692564,4.438820232,4.07668108,10.30566842
2023-04-18 20:00:00,1.751527031,4.152953663,4.270196337,10.17330356
