datetime,PLa,PLb,PLc,PLtot
2023-06-26 00:00:00,0.310304538,2.384242875,2.522649104,5.218078145
2023-06-26 00:15:00,0.333980222,2.373536333,2.519604889,5.227209556
2023-06-26 00:30:00,0.294815111,2.366768222,2.515868778,5.177966444
2023-06-26 00:45:00,0.308231222,2.361020667,2.513798333,5.183561778
2023-06-26 01:00:00,0.295337207,2.363769204,2.489350582,5.14791955
2023-06-26 01:15:00,0.241372024,2.351961273,2.510857473,5.104377293
2023-06-26 01:30:00,0.420136111,2.348013667,2.579226222,5.347036667
2023-06-26 01:45:00,0.308076739,2.349247603,2.508927338,5.165943523
2023-06-26 02:00:00,0.325086741,2.34150654,2.50698792,5.174834798
2023-06-26 02:15:00,0.254399476,2.346373413,2.487638563,5.088603091
2023-06-26 02:30:00,0.245059337,2.326962131,2.498739249,5.070833833
2023-06-26 02:45:00,0.289129952,2.532287431,2.508420205,5.330616766
2023-06-26 03:00:00,0.249517755,2.441375604,2.501771048,5.192686413
2023-06-26 03:15:00,0.29444595,2.267631167,2.411423255,4.973087015
2023-06-26 03:30:00,0.252876251,2.26215891,2.382383656,4.89834635
2023-06-26 03:45:00,0.225303775,2.187908145,1.407188889,3.822529566
2023-06-26 04:00:00,0.257538239,2.101635657,0.28,2.639602222
2023-06-26 04:15:00,0.220021665,2.102448698,0.28,2.601924628
2023-06-26 04:30:00,0.26054963,2.100053552,0.272248517,2.631318579
2023-06-26 04:45:00,0.219986444,2.094802098,0.266107963,2.578634131
2023-06-26 05:00:00,0.219563879,2.089685468,0.28,2.588317199
2023-06-26 05:15:00,0.256862423,2.085156068,0.28,2.621389441
2023-06-26 05:30:00,0.215827547,2.089841012,0.28,2.585353695
2023-06-26 05:45:00,0.256700442,2.094077839,0.251786214,2.600085994
2023-06-26 06:00:00,0.214126298,2.083546348,0.170022994,2.471304415
2023-06-26 06:15:00,0.250044343,2.078481568,0.17,2.502798702
2023-06-26 06:30:00,0.211723414,2.078266255,0.17,2.464578478
2023-06-26 06:45:00,0.210868367,2.086386697,0.149704097,2.45071608
2023-06-26 07:00:00,0.257905998,2.096415757,0.169443118,2.524484053
2023-06-26 07:15:00,0.217909055,2.101298284,0.17,2.49037016
2023-06-26 07:30:00,0.251013111,2.099836556,0.17,2.527145333
2023-06-26 07:45:00,0.211221873,2.100654384,0.150556265,2.464536797
2023-06-26 08:00:00,0.246517333,2.111391333,0.168118444,2.526400333
2023-06-26 08:15:00,0.230543333,2.103104222,0.17,2.504879222
2023-06-26 08:30:00,0.211601444,2.106459222,0.17,2.492602778
2023-06-26 08:45:00,0.252135463,2.110298338,0.179902479,2.542881864
2023-06-26 09:00:00,0.220007892,2.137066179,0.262398631,2.616235884
2023-06-26 09:15:00,0.256310001,2.121490352,0.268936447,2.641301725
2023-06-26 09:30:00,0.584758444,2.485627,1.731561111,4.799685222
2023-06-26 09:45:00,1.575381692,3.510445094,4.488750514,9.574052078
2023-06-26 10:00:00,1.600085081,3.511856007,4.497837436,9.609993447
2023-06-26 10:15:00,1.551839877,3.491560452,4.475936382,9.519279159
2023-06-26 10:30:00,1.466258766,3.305380025,2.487965682,7.260498772
2023-06-26 10:45:00,2.423696466,4.792235788,5.150762112,12.36686312
2023-06-26 11:00:00,2.486703828,4.791191424,5.161233327,12.43950594
2023-06-26 11:15:00,2.593541239,4.814527742,5.313263871,12.7212281
2023-06-26 11:30:00,3.605069236,4.813845769,5.553259652,13.97186893
2023-06-26 11:45:00,3.900226955,4.569186607,5.454920794,13.92392488
2023-06-26 12:00:00,3.81507504,4.262579344,5.314074806,13.3916151
2023-06-26 12:15:00,3.761690715,4.201578216,5.225640535,13.18878785
2023-06-26 12:30:00,3.913589262,4.519052178,5.536343433,13.96919001
2023-06-26 12:45:00,3.535215101,4.005786333,5.192353719,12.73328625
2023-06-26 13:00:00,3.017457661,3.710397386,4.669438925,11.39713128
2023-06-26 13:15:00,1.767445674,3.705746345,4.330529818,9.804220771
2023-06-26 13:30:00,2.566535983,4.280893897,6.707745366,13.55512324
2023-06-26 13:45:00,1.225396222,3.545540222,6.312855556,11.08413711
2023-06-26 14:00:00,1.430370786,3.879503471,6.430290919,11.7402226
2023-06-26 14:15:00,2.234712106,5.533151888,6.66442549,14.43227192
2023-06-26 14:30:00,2.598274751,7.026851212,8.735046284,18.36013069
2023-06-26 14:45:00,2.701465468,7.20862429,11.98357169,21.89382097
2023-06-26 15:00:00,2.207946444,6.716525556,10.89711022,19.82147556
2023-06-26 15:15:00,2.105385085,6.897942545,11.4677678,20.47086982
2023-06-26 15:30:00,1.871742402,6.830165403,11.4738434,20.17558236
2023-06-26 15:45:00,1.757282059,6.637520358,10.98249275,19.37718452
2023-06-26 16:00:00,1.93885654,6.890706026,11.13511969,19.96469081
2023-06-26 16:15:00,1.80912426,6.513524744,11.10014959,19.42234427
2023-06-26 16:30:00,1.694416362,6.10370191,11.04839323,18.84666993
2023-06-26 16:45:00,1.705464054,5.344572737,10.73252512,17.78275053
2023-06-26 17:00:00,1.654062649,3.873026382,10.73744793,16.26455629
2023-06-26 17:15:00,1.498257657,3.846946704,10.80321854,16.14828277
2023-06-26 17:30:00,1.418537084,3.819962894,11.20387926,16.44247767
2023-06-26 17:45:00,1.257945145,3.567386033,10.46533851,15.29032729
2023-06-26 18:00:00,1.317480646,3.762599771,10.75058869,15.83080061
2023-06-26 18:15:00,1.115889851,3.917214375,10.14081245,15.17390945
2023-06-26 18:30:00,0.514591639,2.961145632,4.986605885,8.461971909
2023-06-26 18:45:00,0.285135805,2.804906186,1.187545074,4.279160733
2023-06-26 19:00:00,0.236565831,2.801978307,1.379765173,4.419181605
2023-06-26 19:15:00,0.236938998,2.78774677,1.404894737,4.430532479
2023-06-26 19:30:00,0.28779485,2.78218082,1.452542772,4.523651402
2023-06-26 19:45:00,0.23750589,2.785804996,3.018443793,6.04310108
2023-06-26 20:00:00,0.312072939,2.799429289,4.960381141,8.071733913
2023-06-26 20:15:00,0.289113444,2.850838444,4.622294889,7.761566889
2023-06-26 20:30:00,0.28790994,2.840379526,4.930518404,8.058446454
2023-06-26 20:45:00,0.328705899,2.822276399,4.785832787,7.936710744
2023-06-26 21:00:00,0.267522802,2.805799385,4.703162543,7.775871707
2023-06-26 21:15:00,0.317706444,2.776566,4.903362222,7.998050333
2023-06-26 21:30:00,0.268943514,2.775761054,4.622975541,7.667503417
2023-06-26 21:45:00,0.263575326,2.757207113,4.774373104,7.794915699
2023-06-26 22:00:00,0.306760701,2.755509341,4.911995602,7.974722339
2023-06-26 22:15:00,0.253299921,2.73931579,4.835260871,7.828794937
2023-06-26 22:30:00,0.287343,2.741221444,4.836946333,7.866396111
2023-06-26 22:45:00,0.308725163,2.654949882,4.148596591,7.11263124
2023-06-26 23:00:00,0.290269964,2.36131738,1.699457406,4.352002844
2023-06-26 23:15:00,0.351060739,2.3590394,1.752163601,4.461952209
2023-06-26 23:30:00,0.296086556,2.356434556,1.792961667,4.444829556
2023-06-26 23:45:00,0.286588488,2.356709367,1.789250169,4.432861444
2023-06-27 00:00:00,0.29218055,2.351895705,1.558328927,4.202943986
2023-06-27 00:15:00,0.285721904,2.351436808,2.069453851,4.706924966
2023-06-27 00:30:00,0.279145165,2.341258195,1.708439785,4.328204991
2023-06-27 00:45:00,0.332449132,2.334745574,1.899768522,4.567859246
2023-06-27 01:00:00,0.286576551,2.342187667,1.994289031,4.624041563
2023-06-27 01:15:00,0.278807465,2.338196803,1.828297728,4.446559221
2023-06-27 01:30:00,0.331380559,2.334023576,1.49278645,4.157343984
2023-06-27 01:45:00,0.283246462,2.331566798,1.86583961,4.480971139
2023-06-27 02:00:00,0.304793556,2.329841444,1.859333444,4.494577778
2023-06-27 02:15:00,0.303845034,2.328124257,1.864671081,4.498031153
2023-06-27 02:30:00,0.249878008,2.327041419,1.863955736,4.441310913
2023-06-27 02:45:00,0.306477402,2.314842378,0.934077611,3.554174652
2023-06-27 03:00:00,0.220351171,2.462653395,0.321598991,3.005234355
2023-06-27 03:15:00,0.322504055,2.194727796,0.28,2.796237584
2023-06-27 03:30:00,0.439083606,2.060477365,0.266134298,2.765070449
2023-06-27 03:45:00,0.390254259,2.058954627,0.268533344,2.716218009
2023-06-27 04:00:00,0.298095942,2.055726284,0.357991957,2.710385055
2023-06-27 04:15:00,0.264314512,2.048593241,0.347151922,2.659754298
2023-06-27 04:30:00,0.214353859,2.048320577,0.33327031,2.596107266
2023-06-27 04:45:00,0.212806485,2.046649553,0.316317731,2.576651554
2023-06-27 05:00:00,0.261567,2.045840222,0.31,2.618418
2023-06-27 05:15:00,0.210856943,2.03743606,0.309611248,2.556545341
2023-06-27 05:30:00,0.210371588,2.04053722,0.302418489,2.557211922
2023-06-27 05:45:00,0.258439567,2.030480356,0.270606946,2.563668352
2023-06-27 06:00:00,0.212312691,2.029509692,0.195578117,2.440089531
2023-06-27 06:15:00,0.259758914,2.035731038,0.17,2.470346568
2023-06-27 06:30:00,0.214346904,2.040456429,0.17,2.42600922
2023-06-27 06:45:00,0.214097486,2.037232224,0.17,2.424649041
2023-06-27 07:00:00,0.26086872,2.033063907,0.17,2.467586605
2023-06-27 07:15:00,0.210093895,2.035587039,0.149171278,2.395016668
2023-06-27 07:30:00,0.210613029,2.042253811,0.169494845,2.425800449
2023-06-27 07:45:00,0.260943952,2.045545036,0.17,2.479835656
