datetime,PLa,PLb,PLc,PLtot
2023-06-23 00:00:00,0.276391148,2.361452251,1.322183264,3.95970204
2023-06-23 00:15:00,0.326025889,2.364751333,1.579798778,4.271334667
2023-06-23 00:30:00,0.276626929,2.366021643,1.201607986,3.846201407
2023-06-23 00:45:00,0.275935702,2.364296363,1.193935324,3.835523784
2023-06-23 01:00:00,0.326236955,2.367106196,1.304756655,3.998713532
2023-06-23 01:15:00,0.276713222,2.363279222,1.277491444,3.918503444
2023-06-23 01:30:00,0.276797694,2.360832935,1.339766352,3.979362827
2023-06-23 01:45:00,0.323079461,2.35976346,1.292529054,3.976420905
2023-06-23 02:00:00,0.258183909,2.359819246,1.25693963,3.876318046
2023-06-23 02:15:00,0.268477889,2.360026,1.313618889,3.944699
2023-06-23 02:30:00,0.317271323,2.356599153,1.182385037,3.857919162
2023-06-23 02:45:00,0.258520577,2.358769518,1.114358365,3.730511441
2023-06-23 03:00:00,0.250564436,2.536618603,1.979267932,4.764392295
2023-06-23 03:15:00,0.334444988,2.44267613,1.284885618,4.058735244
2023-06-23 03:30:00,0.391976562,2.09529153,1.107486587,3.590451541
2023-06-23 03:45:00,0.421357292,2.100708317,1.084288905,3.604851869
2023-06-23 04:00:00,0.400192406,2.098850341,1.120286832,3.61736786
2023-06-23 04:15:00,0.211589664,2.092344318,1.000967824,3.30768269
2023-06-23 04:30:00,0.260971778,2.089206889,1.152510333,3.503113889
2023-06-23 04:45:00,0.225812773,2.08456137,1.137975205,3.447473644
2023-06-23 05:00:00,0.259163101,2.083542762,0.937199,3.279374159
2023-06-23 05:15:00,0.268711605,2.079291927,1.152534465,3.50191404
2023-06-23 05:30:00,0.239408458,2.072879281,1.050256724,3.363956831
2023-06-23 05:45:00,0.229371957,2.072719259,0.972463707,3.274284476
2023-06-23 06:00:00,0.274509225,2.076583066,0.94203752,3.291001433
2023-06-23 06:15:00,0.220363826,2.067419323,0.909503823,3.197331089
2023-06-23 06:30:00,0.220354259,2.069958231,1.03600351,3.328303358
2023-06-23 06:45:00,0.270467241,2.07923601,0.924960822,3.274309864
2023-06-23 07:00:00,0.220045102,2.082505055,0.92897976,3.227425515
2023-06-23 07:15:00,0.216753128,2.081854482,0.96019315,3.256617657
2023-06-23 07:30:00,0.265730285,2.094894007,0.934597805,3.294327823
2023-06-23 07:45:00,0.217121051,2.108865596,0.898989579,3.221562125
2023-06-23 08:00:00,0.261224526,2.104100718,0.941617108,3.307293597
2023-06-23 08:15:00,0.216802436,2.114101088,0.837481357,3.166147965
2023-06-23 08:30:00,0.216937424,2.295468734,1.817482754,4.33112654
2023-06-23 08:45:00,0.26958344,2.449150653,2.465890414,5.184879133
2023-06-23 09:00:00,0.220044985,2.449205274,2.3225148,4.990312892
2023-06-23 09:15:00,0.22001867,2.453693516,2.414246405,5.085903181
2023-06-23 09:30:00,0.267866062,2.483711505,2.557208817,5.305969871
2023-06-23 09:45:00,0.219608471,2.378068573,2.608660867,5.203184565
2023-06-23 10:00:00,0.218172667,2.492852778,2.625355667,5.334384111
2023-06-23 10:15:00,0.262852603,2.571467529,2.642714029,5.47751189
2023-06-23 10:30:00,0.217021865,2.585302535,3.091985312,5.89382219
2023-06-23 10:45:00,0.236460808,2.628063369,3.031704138,5.895804559
2023-06-23 11:00:00,0.251909136,2.631792835,2.899601888,5.782576173
2023-06-23 11:15:00,0.220091012,2.632816487,3.174488376,6.025264257
2023-06-23 11:30:00,1.290438275,3.522895947,3.555038773,8.368833489
2023-06-23 11:45:00,1.651698335,3.724140276,4.301020957,9.676729226
2023-06-23 12:00:00,1.13516788,3.363447847,3.791649903,8.289920311
2023-06-23 12:15:00,1.611908,3.798478111,4.256447889,9.666939556
2023-06-23 12:30:00,2.49577661,3.334958062,4.289019253,10.11930377
2023-06-23 12:45:00,2.595733495,3.382315779,4.358677476,10.33671052
2023-06-23 13:00:00,1.266185944,2.40826862,4.557923099,8.232188409
2023-06-23 13:15:00,1.318871265,1.215958896,5.177249466,7.71170594
2023-06-23 13:30:00,1.293023674,1.390099652,6.847910857,9.531647651
2023-06-23 13:45:00,1.04720693,1.062767511,4.603962017,6.714529432
2023-06-23 14:00:00,1.171282174,1.038793699,5.713151001,7.923701885
2023-06-23 14:15:00,1.04585278,0.991482642,5.855093901,7.892546451
2023-06-23 14:30:00,1.577122221,0.965773894,5.594136655,8.137576812
2023-06-23 14:45:00,2.625333918,1.137374649,3.804941505,7.567922939
2023-06-23 15:00:00,2.630645871,1.039738629,4.895844066,8.566944448
2023-06-23 15:15:00,2.440045775,0.801161034,4.615871275,7.857505055
2023-06-23 15:30:00,3.733702638,1.529947237,4.625956457,9.889815718
2023-06-23 15:45:00,4.089658487,2.365845502,4.742656531,11.19838646
2023-06-23 16:00:00,4.133716648,2.4809977,5.43013802,12.04466734
2023-06-23 16:15:00,4.090690429,2.467989915,4.711329986,11.26980973
2023-06-23 16:30:00,4.075260034,2.693463637,5.103035712,11.87168825
2023-06-23 16:45:00,3.821049889,2.484450283,4.578659727,10.884195
2023-06-23 17:00:00,3.813609966,2.475537022,4.983565515,11.27249558
2023-06-23 17:15:00,3.620687713,2.401543103,4.985569816,11.00734149
2023-06-23 17:30:00,3.328315243,2.271003188,4.460730117,10.05995478
2023-06-23 17:45:00,2.873991868,1.670101202,2.37824624,6.92234642
2023-06-23 18:00:00,2.075344778,1.034686,2.262538333,5.373253444
2023-06-23 18:15:00,2.051174601,1.035029004,2.264159555,5.351356181
2023-06-23 18:30:00,2.086394368,1.016413704,2.20511785,5.309979664
2023-06-23 18:45:00,1.885852889,1.083535222,2.119926556,5.088544556
2023-06-23 19:00:00,1.600175752,1.114546454,2.154547121,4.867933521
2023-06-23 19:15:00,1.949057754,1.16735067,2.213710994,5.327534965
2023-06-23 19:30:00,1.941459975,1.128403996,2.160384859,5.230430869
2023-06-23 19:45:00,1.767641058,1.130770496,2.154171214,5.053908158
2023-06-23 20:00:00,1.19386452,1.08838133,1.961762438,4.244888896
2023-06-23 20:15:00,1.092266046,1.013012655,1.833296966,3.939045852
2023-06-23 20:30:00,0.387811017,0.489870648,0.988754598,1.868301866
2023-06-23 20:45:00,0.276427889,0.334133,0.691798,1.304798111
2023-06-23 21:00:00,0.219983451,0.155547769,0.430469135,0.727920323
2023-06-23 21:15:00,0.247896474,0.13,0.37,0.648945625
2023-06-23 21:30:00,0.23449324,0.13,0.367305167,0.634937731
2023-06-23 21:45:00,0.21539864,0.13,0.341402018,0.592067196
2023-06-23 22:00:00,0.261410094,0.13,0.3689976,0.662870858
2023-06-23 22:15:00,0.215485745,0.13,0.37,0.618635313
2023-06-23 22:30:00,0.21498122,0.13,0.37,0.619311908
2023-06-23 22:45:00,0.262263105,0.13,0.360725438,0.656488271
2023-06-23 23:00:00,0.216202863,0.13,0.355854428,0.604920527
2023-06-23 23:15:00,0.21694813,0.13,0.280794053,0.531105407
2023-06-23 23:30:00,0.273278548,0.13,0.28,0.587136729
2023-06-23 23:45:00,0.257164678,0.13,0.28,0.570811393
2023-06-24 00:00:00,0.235487331,0.13,0.253271302,0.520129911
2023-06-24 00:15:00,0.282257039,0.13,0.28,0.5991605
2023-06-24 00:30:00,0.228683269,0.13,0.28,0.542494999
2023-06-24 00:45:00,0.269463036,0.13,0.28,0.585093105
2023-06-24 01:00:00,0.222501417,0.13,0.263086096,0.520404085
2023-06-24 01:15:00,0.220138073,0.13,0.27543449,0.534302027
2023-06-24 01:30:00,0.266078588,0.13,0.28,0.585276259
2023-06-24 01:45:00,0.220911707,0.13,0.28,0.539253816
2023-06-24 02:00:00,0.220096667,0.13,0.268182111,0.524542333
2023-06-24 02:15:00,0.263602574,0.13,0.270419144,0.568866387
2023-06-24 02:30:00,0.21578306,0.13,0.28,0.530040211
2023-06-24 02:45:00,0.262385948,0.13,0.28,0.576227092
2023-06-24 03:00:00,0.215740442,0.13,0.268660326,0.517263435
2023-06-24 03:15:00,0.21448642,0.13,0.269581894,0.517711525
2023-06-24 03:30:00,0.261201285,0.13,0.28,0.576726638
2023-06-24 03:45:00,0.215833944,0.13,0.28,0.530786614
2023-06-24 04:00:00,0.215426619,0.13,0.267904974,0.515712809
2023-06-24 04:15:00,0.260218922,0.13,0.309313466,0.602579638
2023-06-24 04:30:00,0.21509215,0.13,0.364673973,0.613558947
2023-06-24 04:45:00,0.261589227,0.13,0.369986112,0.662569162
2023-06-24 05:00:00,0.215515502,0.13,0.349930348,0.598475322
2023-06-24 05:15:00,0.214489129,0.13,0.365575972,0.613679469
2023-06-24 05:30:00,0.259392632,0.13,0.361062226,0.652144128
2023-06-24 05:45:00,0.213499967,0.13,0.265143051,0.512463182
2023-06-24 06:00:00,0.213108671,0.13,0.244556547,0.494317957
2023-06-24 06:15:00,0.256403333,0.13,0.259898111,0.549334222
2023-06-24 06:30:00,0.210202098,0.13,0.262341511,0.510107548
2023-06-24 06:45:00,0.255510975,0.13,0.260099361,0.555169658
2023-06-24 07:00:00,0.210112667,0.13,0.193511333,0.439489333
2023-06-24 07:15:00,0.210057535,0.13,0.162090257,0.409007131
2023-06-24 07:30:00,0.255083919,0.13,0.17,0.464853392
2023-06-24 07:45:00,0.210451778,0.13,0.17,0.419847667
2023-06-24 08:00:00,0.212241676,0.13,0.154936287,0.404296824
2023-06-24 08:15:00,0.258669222,0.13,0.163693222,0.457563667
2023-06-24 08:30:00,0.21978957,0.13,0.17,0.421653001
2023-06-24 08:45:00,0.266734551,0.13,0.17,0.470789725
2023-06-24 09:00:00,0.247024802,0.13,0.149908994,0.427785075
2023-06-24 09:15:00,0.233556111,0.13,0.168713556,0.439119556
2023-06-24 09:30:00,0.277566991,0.13,0.17,0.484312087
2023-06-24 09:45:00,0.230149191,0.13,0.17,0.435100812
2023-06-24 10:00:00,0.249665596,0.13,0.148437559,0.433482846
2023-06-24 10:15:00,0.238839046,0.13,0.17,0.448484418
2023-06-24 10:30:00,0.220043784,0.13,0.17,0.424136486
2023-06-24 10:45:00,0.264196721,0.13,0.167584662,0.463749041
2023-06-24 11:00:00,0.220280537,0.13,0.150897385,0.401552896
2023-06-24 11:15:00,0.219984113,0.13,0.17,0.42089176
2023-06-24 11:30:00,0.2630058,0.13,0.17,0.464492145
2023-06-24 11:45:00,0.219415889,0.13,0.162066667,0.412276222
2023-06-24 12:00:00,0.259422222,0.13,0.156621556,0.451937333
2023-06-24 12:15:00,0.210165976,0.13,0.173516048,0.423457723
2023-06-24 12:30:00,0.210690878,0.13,0.26,0.509638837
2023-06-24 12:45:00,0.254347889,0.13,0.252192333,0.545910667
2023-06-24 13:00:00,0.220034676,0.13,0.251384162,0.502225285
2023-06-24 13:15:00,0.219312379,0.13,0.27,0.520027109
2023-06-24 13:30:00,0.262629381,0.13,0.27,0.563296196
2023-06-24 13:45:00,0.218540608,0.13,0.27,0.520017562
2023-06-24 14:00:00,0.262398063,0.13,0.24068954,0.53500772
2023-06-24 14:15:00,0.219331992,0.13,0.27,0.519982772
2023-06-24 14:30:00,0.218154446,0.13,0.27,0.520021435
2023-06-24 14:45:00,0.263374667,0.13,0.27,0.563937778
2023-06-24 15:00:00,0.22032536,0.13,0.26632367,0.517097886
2023-06-24 15:15:00,0.262540444,0.13,0.244495111,0.538330889
2023-06-24 15:30:00,0.219926793,0.13,0.235158355,0.485763117
2023-06-24 15:45:00,0.219616081,0.13,0.170159744,0.421054111
2023-06-24 16:00:00,0.263579606,0.13,0.170126934,0.466537436
2023-06-24 16:15:00,0.220029889,0.13,0.168246556,0.420365778
2023-06-24 16:30:00,0.220021551,0.13,0.151270621,0.403272531
2023-06-24 16:45:00,0.265684179,0.13,0.170140091,0.474426916
2023-06-24 17:00:00,0.217242897,0.13,0.17,0.425040503
2023-06-24 17:15:00,0.258367016,0.13,0.17,0.46334574
2023-06-24 17:30:00,0.21746663,0.13,0.161856627,0.412331537
2023-06-24 17:45:00,0.212999878,0.13,0.157068354,0.407001011
2023-06-24 18:00:00,0.256760011,0.13,0.170038212,0.463537684
2023-06-24 18:15:00,0.215974993,0.13,0.17,0.420040233
2023-06-24 18:30:00,0.217481723,0.13,0.17,0.420619292
2023-06-24 18:45:00,0.261831011,0.13,0.158211881,0.453202991
2023-06-24 19:00:00,0.2165604,0.13,0.209284643,0.459366287
2023-06-24 19:15:00,0.261302087,0.13,0.28,0.574248617
2023-06-24 19:30:00,0.216189111,0.13,0.28,0.530080556
2023-06-24 19:45:00,0.217211186,0.13,0.28,0.530213097
2023-06-24 20:00:00,0.260468302,0.13,0.26259716,0.554861676
2023-06-24 20:15:00,0.218648534,0.13,0.276042748,0.527526037
2023-06-24 20:30:00,0.255318979,0.13,0.28,0.567691932
2023-06-24 20:45:00,0.225731741,0.13,0.28,0.53717123
2023-06-24 21:00:00,0.219747061,0.13,0.319306417,0.570952524
2023-06-24 21:15:00,0.262893892,0.13,0.347974287,0.641385441
2023-06-24 21:30:00,0.218107748,0.13,0.37,0.61841444
2023-06-24 21:45:00,0.213807952,0.13,0.37,0.614345691
2023-06-24 22:00:00,0.255984424,0.13,0.37,0.65784351
2023-06-24 22:15:00,0.213916644,0.13,0.368673409,0.616679078
2023-06-24 22:30:00,0.257372777,0.13,0.348412335,0.638363346
2023-06-24 22:45:00,0.215986469,0.13,0.37,0.619826136
2023-06-24 23:00:00,0.215869017,0.13,0.37,0.61984719
2023-06-24 23:15:00,0.257982889,0.13,0.37,0.662039556
2023-06-24 23:30:00,0.218701506,0.13,0.37,0.620446385
2023-06-24 23:45:00,0.260398889,0.13,0.348325111,0.642740889
2023-06-25 00:00:00,0.227788295,0.13,0.37,0.629132338
2023-06-25 00:15:00,0.219951108,0.13,0.37,0.620928062
2023-06-25 00:30:00,0.255953032,0.13,0.37,0.657220889
2023-06-25 00:45:00,0.215273556,0.13,0.279798333,0.530156556
2023-06-25 01:00:00,0.227228845,0.13,0.260255408,0.520270961
2023-06-25 01:15:00,0.244589778,0.13,0.28,0.559362444
2023-06-25 01:30:00,0.214601556,0.13,0.28,0.530294333
2023-06-25 01:45:00,0.258968931,0.13,0.28,0.572352157
2023-06-25 02:00:00,0.215593141,0.13,0.26620923,0.515965751
2023-06-25 02:15:00,0.215573379,0.13,0.272337062,0.522237861
2023-06-25 02:30:00,0.259255015,0.13,0.28,0.572686302
2023-06-25 02:45:00,0.217001689,0.13,0.28,0.530161455
2023-06-25 03:00:00,0.259409523,0.13,0.279329423,0.57099309
2023-06-25 03:15:00,0.218252328,0.13,0.259181834,0.509552192
2023-06-25 03:30:00,0.219608775,0.13,0.303204554,0.55526887
2023-06-25 03:45:00,0.261127127,0.13,0.364913037,0.658347985
2023-06-25 04:00:00,0.21869983,0.13,0.342971373,0.594811429
2023-06-25 04:15:00,0.258468566,0.13,0.331581556,0.62296996
2023-06-25 04:30:00,0.217581683,0.13,0.318150156,0.56876329
2023-06-25 04:45:00,0.216870562,0.13,0.310057679,0.561486981
2023-06-25 05:00:00,0.26050797,0.13,0.31,0.603898362
2023-06-25 05:15:00,0.216395092,0.13,0.31,0.55990141
2023-06-25 05:30:00,0.257039333,0.13,0.248876778,0.540204667
2023-06-25 05:45:00,0.216667222,0.13,0.171141403,0.423538861
2023-06-25 06:00:00,0.216511504,0.13,0.170022219,0.42209192
2023-06-25 06:15:00,0.25631,0.13,0.17,0.462321333
2023-06-25 06:30:00,0.212479612,0.13,0.189842788,0.439846788
2023-06-25 06:45:00,0.254153988,0.13,0.261760038,0.551802158
2023-06-25 07:00:00,0.211656538,0.13,0.252130581,0.498166709
2023-06-25 07:15:00,0.210523965,0.13,0.257476302,0.503151122
2023-06-25 07:30:00,0.251637554,0.13,0.27,0.553680134
2023-06-25 07:45:00,0.210340066,0.13,0.269818246,0.510512154
2023-06-25 08:00:00,0.253447245,0.13,0.267429819,0.553370674
2023-06-25 08:15:00,0.210092302,0.13,0.246829314,0.494780131
2023-06-25 08:30:00,0.210092242,0.13,0.260267723,0.50459008
2023-06-25 08:45:00,0.253271337,0.13,0.267937693,0.553178233
2023-06-25 09:00:00,0.210114547,0.13,0.260789827,0.510056329
2023-06-25 09:15:00,0.251165691,0.13,0.260013114,0.550656027
2023-06-25 09:30:00,0.210504266,0.13,0.200076434,0.449265765
2023-06-25 09:45:00,0.210337689,0.13,0.170254906,0.420165344
2023-06-25 10:00:00,0.252271444,0.13,0.17,0.462011111
2023-06-25 10:15:00,0.210411139,0.13,0.17,0.420026335
2023-06-25 10:30:00,0.256854197,0.13,0.161736768,0.453078145
2023-06-25 10:45:00,0.220017781,0.13,0.157651308,0.408758641
2023-06-25 11:00:00,0.224491564,0.13,0.170061757,0.42660317
2023-06-25 11:15:00,0.301553002,0.13,0.17004934,0.507038572
2023-06-25 11:30:00,0.20688471,0.13,0.170009002,0.411521527
