datetime,PLa,PLb,PLc,PLtot
2023-03-21 00:00:00,0.280836511,2.35951159,0.445311795,3.087533053
2023-03-21 00:15:00,0.323740021,2.35832431,0.961814976,3.644922779
2023-03-21 00:30:00,0.274479411,2.357601284,0.899974134,3.532157585
2023-03-21 00:45:00,0.278909243,2.862472511,0.876157602,4.019783453
2023-03-21 01:00:00,0.317898015,3.660546646,1.047218275,5.025307855
2023-03-21 01:15:00,0.276555714,3.657840391,0.91698897,4.853719061
2023-03-21 01:30:00,0.315899969,3.653068771,1.168591867,5.13469043
2023-03-21 01:45:00,0.239028881,3.643403358,1.003220926,4.884052908
2023-03-21 02:00:00,0.251085113,3.63836339,1.211530645,5.100230846
2023-03-21 02:15:00,0.314260356,3.627655093,1.05029462,4.991787106
2023-03-21 02:30:00,0.265509513,3.623234039,1.156264124,5.046104211
2023-03-21 02:45:00,0.265650966,3.62210339,0.855435557,4.743189842
2023-03-21 03:00:00,0.313072666,3.127417151,1.18841001,4.628900014
2023-03-21 03:15:00,0.239286755,2.470494795,0.689733704,3.399515189
2023-03-21 03:30:00,0.389392366,2.938940108,0.335719288,3.664051667
2023-03-21 03:45:00,0.40168008,2.499112286,0.33542107,3.236213326
2023-03-21 04:00:00,0.399879274,2.565778027,0.432615571,3.398272323
2023-03-21 04:15:00,0.293572878,2.919515404,0.336473537,3.549561921
2023-03-21 04:30:00,0.225301245,2.167702429,0.312235964,2.705328143
2023-03-21 04:45:00,0.226804015,2.972788104,0.463753902,3.664356641
2023-03-21 05:00:00,0.267929391,2.661487237,0.402528466,3.331333188
2023-03-21 05:15:00,0.216941314,2.531713261,0.411213866,3.15978774
2023-03-21 05:30:00,0.262300256,3.158157427,0.452142793,3.872992644
2023-03-21 05:45:00,0.214110936,2.290685427,0.475941828,2.980814508
2023-03-21 06:00:00,0.213427842,2.992011287,0.357182989,3.561483727
2023-03-21 06:15:00,0.258561297,2.115072722,0.292321391,2.665836246
2023-03-21 06:30:00,0.248073163,2.94429253,0.34774409,3.540401717
2023-03-21 06:45:00,0.224561367,2.364553094,0.204864658,2.793448205
2023-03-21 07:00:00,0.682179163,2.803121246,0.242567825,3.727770093
2023-03-21 07:15:00,1.15137454,2.183801812,0.373937974,3.709300298
2023-03-21 07:30:00,1.547239121,2.322083179,0.266546861,4.135658618
2023-03-21 07:45:00,1.506485688,2.328047964,0.256688451,4.091242537
2023-03-21 08:00:00,1.529918085,2.369761882,0.689710681,4.589311379
2023-03-21 08:15:00,1.570895725,2.572989938,1.696682052,5.840967819
2023-03-21 08:30:00,1.515988579,2.600623702,1.614541762,5.731012798
2023-03-21 08:45:00,1.560460552,2.613575097,1.656878716,5.831476935
2023-03-21 09:00:00,1.515385948,2.302818551,0.459611458,4.278056466
2023-03-21 09:15:00,1.66041996,2.382246892,0.575612047,4.618023878
2023-03-21 09:30:00,1.570698812,3.134261636,4.201427783,8.905672516
2023-03-21 09:45:00,1.517588584,4.053008732,5.786469124,11.35676809
2023-03-21 10:00:00,1.561777838,3.413829783,5.671895457,10.64788107
2023-03-21 10:15:00,1.568324109,3.13821116,5.525331765,10.23291341
2023-03-21 10:30:00,2.997031138,4.328721757,5.486547342,12.81177902
2023-03-21 10:45:00,2.421996325,3.690327875,5.035864337,11.14818861
2023-03-21 11:00:00,2.283232955,4.962874451,3.541972735,10.78808017
2023-03-21 11:15:00,2.672628805,5.75641485,6.646282448,15.07532699
2023-03-21 11:30:00,2.685654936,6.188419616,6.432747655,15.30969276
2023-03-21 11:45:00,2.953304427,5.640897746,4.782729296,13.37801305
2023-03-21 12:00:00,2.721854842,6.783408234,6.813749607,16.31807548
2023-03-21 12:15:00,2.803676376,6.948956324,4.432925212,14.18893141
2023-03-21 12:30:00,2.752855667,6.811221152,6.756084371,16.32147996
2023-03-21 12:45:00,2.556417458,5.924472623,5.430421111,13.91434672
