datetime,PLa,PLb,PLc,PLtot,PVa,PVb,PVc,PVtot
2023-06-17 00:00:00,0.226015412,1.482124981,0.28,1.989866981,0.0466,0,0.10849,0.06364
2023-06-17 00:15:00,0.255650748,1.48208933,0.28,2.017660728,0.0466,0,0.10849,0.06364
2023-06-17 00:30:00,0.219087879,1.484286079,0.258964115,1.959488723,0.0466,0,0.10849,0.06364
2023-06-17 00:45:00,0.256017576,1.485763821,0.279376944,2.020695605,0.0466,0,0.10849,0.06364
2023-06-17 01:00:00,0.214330808,1.477839207,0.28,1.97160104,0.0466,0,0.10849,0.06364
2023-06-17 01:15:00,0.248854123,1.472666229,0.265035902,1.986271591,0.0466,0,0.10849,0.06364
2023-06-17 01:30:00,0.212124642,1.46975798,0.270629984,1.953087278,0.0466,0,0.10849,0.06364
2023-06-17 01:45:00,0.249378576,1.469141806,0.28,1.997610635,0.0466,0,0.10849,0.06364
2023-06-17 02:00:00,0.212575953,1.4672967,0.33282787,2.01346583,0.0466,0,0.10849,0.06364
2023-06-17 02:15:00,0.251004479,1.467567156,0.344961379,2.065557198,0.0466,0,0.10849,0.06364
2023-06-17 02:30:00,0.213690725,1.467345118,0.367134794,2.04637805,0.0466,0,0.10849,0.06364
2023-06-17 02:45:00,0.250513379,1.470897302,0.369955329,2.087593231,0.0466,0,0.10849,0.06364
2023-06-17 03:00:00,0.21563519,1.469212204,0.341111222,2.026651784,0.0466,0,0.10849,0.06364
2023-06-17 03:15:00,0.213947716,1.46980616,0.37,2.050408243,0.0466,0,0.10849,0.06364
2023-06-17 03:30:00,0.252153752,1.463878243,0.37,2.084497695,0.0466,0,0.10849,0.06364
2023-06-17 03:45:00,0.215387256,1.463369035,0.356770513,2.035054719,0.0466,0,0.10849,0.06364
2023-06-17 04:00:00,0.251493649,1.461997977,0.354537736,2.068304198,0.0466,0,0.10849,0.06364
2023-06-17 04:15:00,0.214614376,1.460968254,0.305362512,1.978469282,0.0466,0,0.10849,0.06364
2023-06-17 04:30:00,0.251807879,1.453982068,0.28,1.984973557,0.0466,0,0.10849,0.06364
